No,Năm,Tháng,Khách Hàng C2,Khách hàng C1,Tỉnh,Sản phẩm,Số lượng,Doanh thu,Nhóm sản phẩm
1314,2019,Mar,LDG-083,LDG003,Lâm Đồng,MPT,2.0,9804732.928,Insecticide
1315,2019,Mar,LDG-083,LDG003,Lâm Đồng,MTL,3.0,24696312.192,Fungicide
1316,2019,Mar,LDG-083,LDG003,Lâm Đồng,MPT,3.0,13582847.616,Insecticide
1317,2019,Apr,TGG-051,TGG001,Tiền Giang,GN,10.0,26182905.6,Bio-organic
1318,2019,Apr,TGG-051,TGG001,Tiền Giang,SO,10.0,12888773.12,PHG & Fertilizer
1319,2019,Apr,TGG-051,TGG001,Tiền Giang,UQE,4.0,24738502.656,Fungicide
1320,2019,Apr,TGG-051,TGG001,Tiền Giang,MTL,33.0,271659434.112,Fungicide
1321,2018,Oct,KHA-040,KHA004,Khánh Hoà,MTL,2.0,16464208.128,Fungicide
1322,2018,Oct,KHA-040,KHA004,Khánh Hoà,JN,1.0,5881847.04,Insecticide
1323,2018,Oct,KHA-040,KHA004,Khánh Hoà,FAX,1.0,2186624.2048,Herbicide & Molluscicide
1324,2018,Oct,KHA-040,KHA004,Khánh Hoà,MTL,0.5,4193401.216,Fungicide
1325,2018,Oct,KHA-040,KHA004,Khánh Hoà,FY,0.5,4801440.256,Fungicide
1326,2018,Oct,KHA-040,KHA004,Khánh Hoà,FL,0.5,3277206.336,Fungicide
1327,2018,Oct,KHA-055,NTN002,Khánh Hoà,MTL,3.0,25160407.296,Fungicide
1328,2018,Oct,KHA-055,NTN002,Khánh Hoà,MTL,3.0,24696312.192,Fungicide
1329,2018,Oct,KHA-055,NTN002,Khánh Hoà,MPT,7.0,31693311.104,Insecticide
1330,2018,Oct,KHA-055,NTN002,Khánh Hoà,GO,5.0,8214731.52,Insecticide
1331,2018,Oct,KHA-055,NTN002,Khánh Hoà,JN,2.0,9869259.52,Insecticide
1332,2018,Dec,KHA-055,NTN002,Khánh Hoà,GO,3.0,4928838.912,Insecticide
1333,2018,Dec,KHA-055,NTN002,Khánh Hoà,MPT,4.0,18110463.488,Insecticide
1334,2018,Dec,KHA-055,NTN002,Khánh Hoà,JN,2.0,9869259.52,Insecticide
1335,2018,Dec,KHA-055,NTN002,Khánh Hoà,MTL,3.0,24696312.192,Fungicide
1336,2019,Jan,KHA-055,NTN002,Khánh Hoà,HO,4.0,28765623.808,Fungicide
1337,2019,Jan,KHA-055,NTN002,Khánh Hoà,GO,7.0,11500624.128,Insecticide
1338,2019,Jan,KHA-055,NTN002,Khánh Hoà,MPO,5.0,29447289.344000008,PCO
1339,2019,Jan,KHA-055,NTN002,Khánh Hoà,JN,4.0,19738519.04,Insecticide
1340,2018,Sept,DLK-030,DLK004,Đắk Lắk,MTL,1.0,8232104.064,Fungicide
1341,2018,Sept,DLK-030,DLK004,Đắk Lắk,HO,2.0,14382811.904,Fungicide
1342,2018,Oct,KHA-009,KHA004,Khánh Hoà,FL,1.0,6554412.672,Fungicide
1343,2018,Oct,KHA-009,KHA004,Khánh Hoà,FY,1.0,9602880.512,Fungicide
1344,2018,Oct,KHA-009,KHA004,Khánh Hoà,SR,2.0,6341805.824,Fungicide
1345,2018,Oct,KHA-009,KHA004,Khánh Hoà,SR,2.0,13785527.296,Fungicide
1346,2018,Nov,KHA-009,KHA004,Khánh Hoà,FAX,5.0,10933121.024,Herbicide & Molluscicide
1347,2018,Oct,DNG-012,DLK004,Đắk Nông,MPT,3.0,13582847.616,Insecticide
1348,2018,Oct,DNG-012,DLK004,Đắk Nông,MPT,2.0,9804732.928,Insecticide
1349,2018,Oct,DNG-012,DLK004,Đắk Nông,HO,1.0,7191405.952,Fungicide
1350,2018,Oct,DNG-012,DLK004,Đắk Nông,SO,2.0,2577754.624,PHG & Fertilizer
1351,2018,Oct,DNG-012,DLK004,Đắk Nông,MTL,1.0,8232104.064,Fungicide
1352,2018,Oct,DNG-012,DLK004,Đắk Nông,HO,2.0,14382811.904,Fungicide
1353,2018,Sept,DNG-012,DLK004,Đắk Nông,MTL,1.0,8232104.064,Fungicide
1354,2018,Sept,DNG-012,DLK004,Đắk Nông,HO,3.0,21574217.856,Fungicide
1355,2018,Sept,DNG-012,DLK004,Đắk Nông,MPT,1.0,4527615.872,Insecticide
1356,2018,Dec,LDG-086,LDG003,Lâm Đồng,MTL,2.0,16464208.128,Fungicide
1357,2018,Dec,LDG-086,LDG003,Lâm Đồng,WR,1.0,4663287.168,Insecticide
1358,2018,Dec,LDG-086,LDG003,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1359,2018,Dec,LDG-086,LDG003,Lâm Đồng,MPT,5.0,24511832.32,Insecticide
1360,2018,Dec,LDG-086,LDG003,Lâm Đồng,FY,1.0,9552417.408,Fungicide
1361,2018,Dec,LDG-086,LDG003,Lâm Đồng,MPT,16.0,72441853.952,Insecticide
1362,2018,Dec,LDG-086,LDG003,Lâm Đồng,PAN,15.0,24160245.12,Herbicide & Molluscicide
1363,2019,Mar,LDG-086,LDG003,Lâm Đồng,MPT,0.5,2451183.232,Insecticide
1364,2019,Mar,LDG-086,LDG003,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1365,2019,Mar,LDG-086,LDG003,Lâm Đồng,MPT,3.0,13582847.616,Insecticide
1366,2018,Dec,DTP-061,DTP015,Đồng Tháp,HO,1.0,7191405.952,Fungicide
1367,2018,Dec,DTP-061,DTP015,Đồng Tháp,MTL,19.0,156409977.216,Fungicide
1368,2018,Dec,DTP-061,DTP015,Đồng Tháp,GN,1.0,2618290.56,Bio-organic
1369,2018,Nov,LDG-087,LDG014,Lâm Đồng,MTL,5.0,41160520.32,Fungicide
1370,2018,Nov,LDG-087,LDG014,Lâm Đồng,HO,3.0,21574217.856,Fungicide
1371,2018,Nov,LDG-087,LDG014,Lâm Đồng,GO,6.0,9857677.824,Insecticide
1372,2018,Nov,LDG-087,LDG014,Lâm Đồng,MPT,5.0,22638079.36,Insecticide
1373,2018,Sept,PYN-003,PYN004,Phú Yên,RA,3.125,21198640.0,Fungicide
1374,2018,Sept,PYN-003,PYN004,Phú Yên,RA,3.125,21198640.0,Fungicide
1375,2018,Dec,TVH-024,VLG008,Trà Vinh,MTL,40.0,329284162.56,Fungicide
1376,2018,Dec,TVH-024,VLG008,Trà Vinh,GO,2.0,3285892.608,Insecticide
1377,2018,Oct,TGG-058,TGG001,Tiền Giang,MTL,5.0,41160520.32,Fungicide
1378,2018,Oct,TGG-058,TGG001,Tiền Giang,JN,2.0,9869259.52,Insecticide
1379,2018,Dec,TGG-058,TGG001,Tiền Giang,MTL,3.0,24696312.192,Fungicide
1380,2019,Jan,TGG-058,TGG001,Tiền Giang,MTL,10.0,82321040.64,Fungicide
1381,2019,Jan,TGG-058,TGG001,Tiền Giang,LS,1.0,6556067.2,Fungicide
1382,2019,Jan,TGG-058,TGG001,Tiền Giang,JN,1.0,5881847.04,Insecticide
1383,2019,Jan,TGG-058,TGG001,Tiền Giang,JN,2.0,9869259.52,Insecticide
1384,2019,Feb,TGG-058,TGG001,Tiền Giang,MTL,7.0,57624728.448,Fungicide
1385,2019,Feb,TGG-058,TGG001,Tiền Giang,JN,1.0,4934629.76,Insecticide
1386,2019,Feb,TGG-058,TGG001,Tiền Giang,BOI,3.0,5251471.872,PHG & Fertilizer
1387,2019,Feb,TGG-058,TGG001,Tiền Giang,JD,1.0,2222858.368,Insecticide
1388,2018,Nov,LDG-090,LDG003,Lâm Đồng,DA,0.5,2201349.504,Insecticide
1389,2018,Nov,LDG-090,LDG003,Lâm Đồng,HO,0.2,1438281.1904,Fungicide
1390,2018,Nov,LDG-090,LDG003,Lâm Đồng,RA,0.3333333333333333,2826209.5786666665,Fungicide
1391,2018,Nov,LDG-090,LDG003,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1392,2019,Feb,LDG-090,LDG003,Lâm Đồng,MPT,2.0,9804732.928,Insecticide
1393,2019,Feb,LDG-090,LDG003,Lâm Đồng,HO,1.0,7191405.952,Fungicide
1394,2019,Feb,LDG-090,LDG003,Lâm Đồng,JN,2.0,9869259.52,Insecticide
1395,2019,Feb,LDG-090,LDG003,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1396,2019,Feb,LDG-090,LDG003,Lâm Đồng,DA,2.0,8805398.016,Insecticide
1397,2019,Feb,LDG-090,LDG003,Lâm Đồng,SR,1.0,6892763.648,Fungicide
1398,2019,Feb,LDG-090,LDG003,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1399,2019,Mar,LDG-090,LDG003,Lâm Đồng,MPT,2.0,9804732.928,Insecticide
1400,2019,Mar,LDG-090,LDG003,Lâm Đồng,AN,1.0,4663287.168,Insecticide
1401,2019,Mar,LDG-090,LDG003,Lâm Đồng,JN,2.0,9869259.52,Insecticide
1402,2019,Mar,LDG-090,LDG003,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1403,2019,Mar,LDG-090,LDG003,Lâm Đồng,DA,2.0,8805398.016,Insecticide
1404,2019,Mar,LDG-090,LDG003,Lâm Đồng,JD,2.0,4445716.736,Insecticide
1405,2019,Mar,LDG-090,LDG003,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1406,2019,Feb,DTP-065,DTP015,Đồng Tháp,HO,6.0,43148435.712,Fungicide
1407,2019,Feb,DTP-065,DTP015,Đồng Tháp,MTL,5.0,41934012.16,Fungicide
1408,2019,Feb,DTP-065,DTP015,Đồng Tháp,MTL,25.0,205802601.6,Fungicide
1409,2019,Feb,DTP-065,DTP015,Đồng Tháp,GO,10.0,16429463.04,Insecticide
1410,2019,Feb,DTP-065,DTP015,Đồng Tháp,SO,10.0,12888773.12,PHG & Fertilizer
1411,2019,Feb,DTP-065,DTP015,Đồng Tháp,SO,10.0,12053236.48,PHG & Fertilizer
1412,2018,Dec,TGG-061,TGG012,Tiền Giang,MTL,10.0,82321040.64,Fungicide
1413,2018,Dec,TGG-061,TGG012,Tiền Giang,FL,6.0,33538937.088,Fungicide
1414,2018,Dec,TGG-061,TGG012,Tiền Giang,MPT,4.0,18110463.488,Insecticide
1415,2019,Apr,TGG-061,TGG012,Tiền Giang,MTL,3.0,24696312.192,Fungicide
1416,2019,Apr,TGG-061,TGG012,Tiền Giang,FY,1.0,9552417.408,Fungicide
1417,2019,Apr,TGG-061,TGG012,Tiền Giang,FL,2.0,11179645.696,Fungicide
1418,2019,Apr,TGG-061,TGG012,Tiền Giang,LS,2.0,13112134.4,Fungicide
1419,2019,Apr,TGG-061,TGG012,Tiền Giang,RA,3.0,20350694.4,Fungicide
1420,2019,Apr,TGG-061,TGG012,Tiền Giang,MPT,2.0,9804732.928,Insecticide
1421,2019,Apr,TGG-061,TGG012,Tiền Giang,MPT,3.0,13582847.616,Insecticide
1422,2019,Mar,QTI-008,QTI001,Quảng Trị,FI,3.0,34037777.28,Herbicide & Molluscicide
1423,2019,Mar,QTI-008,QTI001,Quảng Trị,EL,5.0,38095507.2,Herbicide & Molluscicide
1424,2019,Mar,QTI-008,QTI001,Quảng Trị,WR,2.0,5744521.216,Insecticide
1425,2019,Mar,QTI-008,QTI001,Quảng Trị,WR,4.0,16406299.648,Insecticide
1426,2019,Mar,QTI-008,QTI001,Quảng Trị,JN,2.0,11763694.08,Insecticide
1427,2019,Mar,QTI-008,QTI001,Quảng Trị,AN,5.0,10100893.44,Insecticide
1428,2019,Mar,QTI-008,QTI001,Quảng Trị,PAN,3.0,5075264.64,Herbicide & Molluscicide
1429,2019,Mar,QTI-008,QTI001,Quảng Trị,FY,4.0,38411522.048,Fungicide
1430,2019,Mar,QTI-008,QTI001,Quảng Trị,FY,1.0,8499310.336,Fungicide
1431,2019,Mar,TGG-066,TGG001,Tiền Giang,JD,3.0,6668575.104,Insecticide
1432,2019,Mar,TGG-066,TGG001,Tiền Giang,MTL,40.0,329284162.56,Fungicide
1433,2018,Oct,LDG-095,LDG003,Lâm Đồng,SR,2.0,13785527.296,Fungicide
1434,2018,Oct,LDG-095,LDG003,Lâm Đồng,MTL,0.2,1646420.8128,Fungicide
1435,2018,Oct,LDG-095,LDG003,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
1436,2018,Oct,LDG-095,LDG003,Lâm Đồng,SR,2.0,13785527.296,Fungicide
1437,2018,Oct,LDG-095,LDG003,Lâm Đồng,MTL,0.2,1646420.8128,Fungicide
1438,2018,Oct,LDG-095,LDG003,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
1439,2018,Oct,LDG-095,LDG003,Lâm Đồng,SR,2.0,13785527.296,Fungicide
1440,2018,Oct,LDG-095,LDG003,Lâm Đồng,MTL,0.2,1646420.8128,Fungicide
1441,2018,Oct,LDG-095,LDG003,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
1442,2019,Jan,LDG-095,LDG003,Lâm Đồng,LS,0.85,5572657.12,Fungicide
1443,2019,Jan,LDG-095,LDG003,Lâm Đồng,SR,1.0,6892763.648,Fungicide
1444,2019,Jan,LDG-095,LDG003,Lâm Đồng,MPT,0.45,1547674.7763456001,Insecticide
1445,2019,Jan,LDG-095,LDG003,Lâm Đồng,MPT,0.2,687855.4561536,Insecticide
1446,2019,Jan,LDG-095,LDG003,Lâm Đồng,MPT,2.0,6878554.561536,Insecticide
1447,2019,Jan,LDG-095,LDG003,Lâm Đồng,MTL,2.0,17241836.288,Fungicide
1448,2019,Jan,LDG-095,LDG003,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1449,2019,Mar,LDG-095,LDG003,Lâm Đồng,HO,5.0,35957029.76,Fungicide
1450,2019,Mar,LDG-095,LDG003,Lâm Đồng,JN,3.0,14803889.28,Insecticide
1451,2019,Mar,LDG-095,LDG003,Lâm Đồng,DA,5.0,22013495.04,Insecticide
1452,2019,Mar,LDG-095,LDG003,Lâm Đồng,RA,5.0,42393143.68,Fungicide
1453,2019,Mar,LDG-095,LDG003,Lâm Đồng,MPT,5.0,24511832.32,Insecticide
1454,2019,Mar,LDG-095,LDG003,Lâm Đồng,PAN,10.0,16106830.08,Herbicide & Molluscicide
1455,2018,Nov,LDG-095,LDG014,Lâm Đồng,MPT,7.0,31693311.104,Insecticide
1456,2018,Nov,LDG-095,LDG014,Lâm Đồng,MPT,0.6,2716569.5232,Insecticide
1457,2018,Nov,LDG-095,LDG014,Lâm Đồng,MPT,1.0,4902366.464,Insecticide
1458,2018,Nov,LDG-095,LDG014,Lâm Đồng,SR,1.0,6892763.648,Fungicide
1459,2018,Nov,LDG-095,LDG014,Lâm Đồng,MPT,0.2,905523.1744,Insecticide
1460,2019,Feb,LDG-095,LDG014,Lâm Đồng,MTL,3.0,25862754.432,Fungicide
1461,2019,Feb,LDG-095,LDG014,Lâm Đồng,PAN,10.0,16106830.08,Herbicide & Molluscicide
1462,2019,Feb,LDG-095,LDG014,Lâm Đồng,MPT,2.0,9804732.928,Insecticide
1463,2019,Feb,LDG-095,LDG014,Lâm Đồng,MPT,5.0,22638079.36,Insecticide
1464,2019,Feb,LDG-095,LDG014,Lâm Đồng,JD,2.0,4445716.736,Insecticide
1465,2019,Feb,LDG-095,LDG014,Lâm Đồng,LS,1.0,6556067.2,Fungicide
1466,2019,Feb,LDG-095,LDG014,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1467,2018,Nov,LDG-095,LDG018,Lâm Đồng,JN,1.0,4934629.76,Insecticide
1468,2018,Nov,LDG-095,LDG018,Lâm Đồng,PAN,6.0,9664098.048,Herbicide & Molluscicide
1469,2018,Nov,LDG-095,LDG018,Lâm Đồng,MPT,0.15,679142.3808,Insecticide
1470,2018,Nov,LDG-095,LDG018,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
1471,2018,Nov,LDG-095,LDG018,Lâm Đồng,PAN,5.0,8053415.04,Herbicide & Molluscicide
1472,2018,Nov,LDG-095,LDG018,Lâm Đồng,MPT,0.2,905523.1744,Insecticide
1473,2018,Nov,LDG-095,LDG018,Lâm Đồng,MTL,5.0,41160520.32,Fungicide
1474,2018,Dec,LDG-095,LDG018,Lâm Đồng,JN,3.0,14803889.28,Insecticide
1475,2018,Dec,LDG-095,LDG018,Lâm Đồng,PAN,5.0,8053415.04,Herbicide & Molluscicide
1476,2018,Dec,LDG-095,LDG018,Lâm Đồng,DA,3.0,13208097.024,Insecticide
1477,2018,Dec,LDG-095,LDG018,Lâm Đồng,MPT,10.0,45276158.72,Insecticide
1478,2018,Dec,LDG-095,LDG018,Lâm Đồng,PAN,10.0,16106830.08,Herbicide & Molluscicide
1479,2018,Dec,LDG-095,LDG018,Lâm Đồng,MPT,1.0,4902366.464,Insecticide
1480,2018,Dec,LDG-095,LDG018,Lâm Đồng,MPT,0.25,1131903.968,Insecticide
1481,2018,Dec,LDG-095,LDG018,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1482,2018,Dec,LDG-095,LDG018,Lâm Đồng,MTL,2.0,16464208.128,Fungicide
1483,2019,Mar,QTI-006,QTI001,Quảng Trị,FI,5.0,56729628.8,Herbicide & Molluscicide
1484,2019,Mar,QTI-006,QTI001,Quảng Trị,EL,4.0,30476405.76,Herbicide & Molluscicide
1485,2019,Mar,QTI-006,QTI001,Quảng Trị,FAX,10.0,27572709.12,Herbicide & Molluscicide
1486,2019,Mar,QTI-006,QTI001,Quảng Trị,WR,3.0,8616781.824,Insecticide
1487,2019,Mar,QTI-006,QTI001,Quảng Trị,WR,8.0,32812599.296,Insecticide
1488,2019,Mar,QTI-006,QTI001,Quảng Trị,JN,1.0,5881847.04,Insecticide
1489,2019,Mar,QTI-006,QTI001,Quảng Trị,FY,5.0,48014402.56,Fungicide
1490,2019,Mar,QTI-006,QTI001,Quảng Trị,SR,5.0,15854514.56,Fungicide
1491,2019,Mar,QTI-006,QTI001,Quảng Trị,FL,2.0,13108825.344,Fungicide
1492,2018,Oct,LDG-096,LDG005,Lâm Đồng,MPT,20.0,90552317.44,Insecticide
1493,2018,Oct,LDG-096,LDG005,Lâm Đồng,WR,1.0,4663287.168,Insecticide
1494,2018,Oct,LDG-096,LDG005,Lâm Đồng,JD,2.0,4445716.736,Insecticide
1495,2018,Oct,LDG-096,LDG005,Lâm Đồng,JN,3.0,14803889.28,Insecticide
1496,2018,Oct,LDG-096,LDG005,Lâm Đồng,MTL,5.0,41160520.32,Fungicide
1497,2018,Oct,LDG-096,LDG005,Lâm Đồng,DA,2.0,8805398.016,Insecticide
1498,2018,Oct,LDG-096,LDG005,Lâm Đồng,DA,1.0,4539197.568,Insecticide
1499,2018,Oct,LDG-096,LDG005,Lâm Đồng,PAN,5.0,8053415.04,Herbicide & Molluscicide
1500,2018,Oct,LDG-096,LDG005,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1501,2018,Dec,LDG-096,LDG005,Lâm Đồng,MTL,5.0,41160520.32,Fungicide
1502,2018,Dec,LDG-096,LDG005,Lâm Đồng,MPT,5.0,22638079.36,Insecticide
1503,2018,Dec,LDG-096,LDG005,Lâm Đồng,HO,3.0,21574217.856,Fungicide
1504,2018,Dec,LDG-096,LDG005,Lâm Đồng,RA,3.0,25435886.208,Fungicide
1505,2018,Dec,LDG-096,LDG005,Lâm Đồng,JN,3.0,14803889.28,Insecticide
1506,2018,Dec,LDG-096,LDG005,Lâm Đồng,DA,5.0,22013495.04,Insecticide
1507,2018,Dec,LDG-096,LDG005,Lâm Đồng,PAN,5.0,8053415.04,Herbicide & Molluscicide
1508,2019,Feb,LDG-096,LDG005,Lâm Đồng,MPT,10.0,45276158.72,Insecticide
1509,2019,Feb,LDG-096,LDG005,Lâm Đồng,RA,2.0,16957257.472,Fungicide
1510,2019,Feb,LDG-096,LDG005,Lâm Đồng,LS,2.0,13112134.4,Fungicide
1511,2019,Feb,LDG-096,LDG005,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1512,2019,Feb,LDG-096,LDG005,Lâm Đồng,MTL,1.0,8620918.144,Fungicide
1513,2019,Feb,LDG-096,LDG005,Lâm Đồng,JN,1.0,4934629.76,Insecticide
1514,2018,Oct,DLK-031,DLK004,Đắk Lắk,MTL,1.0,8232104.064,Fungicide
1515,2018,Oct,DLK-031,DLK004,Đắk Lắk,HO,1.0,7191405.952,Fungicide
1516,2018,Oct,DLK-031,DLK004,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
1517,2018,Oct,DLK-031,DLK004,Đắk Lắk,MPT,1.0,4902366.464,Insecticide
1518,2018,Nov,LDG-097,LDG003,Lâm Đồng,MTL,1.0,8534055.424,Fungicide
1519,2018,Dec,LDG-097,LDG003,Lâm Đồng,SN,0.8333333333333334,5634357.2266666675,Insecticide
1520,2019,Jan,LDG-097,LDG003,Lâm Đồng,GN,1.0,2734107.52,Bio-organic
1521,2019,Jan,LDG-097,LDG003,Lâm Đồng,JN,1.0,4934629.76,Insecticide
1522,2019,Jan,LDG-097,LDG003,Lâm Đồng,RA,2.0,16957257.472,Fungicide
1523,2019,Jan,LDG-097,LDG003,Lâm Đồng,MPT,0.1,343927.7280768,Insecticide
1524,2019,Jan,LDG-097,LDG003,Lâm Đồng,MPT,2.0,6878554.561536,Insecticide
1525,2019,Jan,LDG-097,LDG003,Lâm Đồng,MTL,1.0,8534055.424,Fungicide
1526,2019,Jan,LDG-097,LDG003,Lâm Đồng,JD,0.56,1244800.6860800004,Insecticide
1527,2019,Jan,LDG-097,LDG003,Lâm Đồng,SN,2.0,13522457.344,Insecticide
1528,2019,Jan,LDG-097,LDG003,Lâm Đồng,MPT,0.1,343927.7280768,Insecticide
1529,2019,Jan,LDG-097,LDG003,Lâm Đồng,MPT,2.0,6878554.561536,Insecticide
1530,2019,Feb,LDG-097,LDG003,Lâm Đồng,MTL,2.0,16464208.128,Fungicide
1531,2019,Feb,LDG-097,LDG003,Lâm Đồng,HO,1.0,7191405.952,Fungicide
1532,2019,Feb,LDG-097,LDG003,Lâm Đồng,SN,2.0,13522457.344,Insecticide
1533,2019,Feb,LDG-097,LDG003,Lâm Đồng,JD,3.0,6668575.104,Insecticide
1534,2019,Feb,LDG-097,LDG003,Lâm Đồng,GN,1.0,2734107.52,Bio-organic
1535,2019,Feb,LDG-097,LDG003,Lâm Đồng,MPT,3.0,14707099.391999999,Insecticide
1536,2019,Mar,LDG-097,LDG003,Lâm Đồng,ECE,4.0,6988726.272,PHG & Fertilizer
1537,2019,Mar,LDG-097,LDG003,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
1538,2019,Mar,LDG-097,LDG003,Lâm Đồng,RA,1.0,8478628.736,Fungicide
1539,2019,Mar,LDG-097,LDG003,Lâm Đồng,MPT,1.0,4902366.464,Insecticide
1540,2019,Mar,LDG-097,LDG003,Lâm Đồng,JD,1.0,2222858.368,Insecticide
1541,2019,Mar,QTI-007,QTI001,Quảng Trị,FI,5.0,56729628.8,Herbicide & Molluscicide
1542,2019,Mar,QTI-007,QTI001,Quảng Trị,EL,0.6,4571460.864,Herbicide & Molluscicide
1543,2019,Mar,QTI-007,QTI001,Quảng Trị,FAX,7.0,19300896.384,Herbicide & Molluscicide
1544,2019,Mar,QTI-007,QTI001,Quảng Trị,WR,3.0,8616781.824,Insecticide
1545,2019,Mar,QTI-007,QTI001,Quảng Trị,WR,5.0,20507874.56,Insecticide
1546,2019,Mar,QTI-007,QTI001,Quảng Trị,JN,0.2,1176369.408,Insecticide
1547,2019,Mar,QTI-007,QTI001,Quảng Trị,AN,5.0,10100893.44,Insecticide
1548,2019,Mar,QTI-007,QTI001,Quảng Trị,FY,4.0,38411522.048,Fungicide
1549,2018,Oct,KHA-012,KHA004,Khánh Hoà,FY,2.0,19205761.024,Fungicide
1550,2018,Oct,KHA-012,KHA004,Khánh Hoà,SR,3.0,20678290.944,Fungicide
1551,2018,Oct,KHA-012,KHA004,Khánh Hoà,FAX,5.0,10933121.024,Herbicide & Molluscicide
1552,2018,Nov,KHA-012,KHA004,Khánh Hoà,FI,0.46875,5318402.7,Herbicide & Molluscicide
1553,2018,Dec,KHA-012,KHA004,Khánh Hoà,MTL,2.0,16773604.864,Fungicide
1554,2018,Dec,KHA-012,KHA004,Khánh Hoà,MPT,1.0,4527615.872,Insecticide
1555,2019,Mar,KHA-012,KHA004,Khánh Hoà,RA,0.3125,2119864.0,Fungicide
1556,2018,Nov,KHA-057,KHA004,Khánh Hoà,MTL,0.5,4193401.216,Fungicide
1557,2018,Oct,KHA-013,NTN002,Khánh Hoà,MTL,3.0,25160407.296,Fungicide
1558,2018,Oct,KHA-013,NTN002,Khánh Hoà,MTL,6.0,49392624.384,Fungicide
1559,2018,Oct,KHA-013,NTN002,Khánh Hoà,MPT,13.0,58859006.336,Insecticide
1560,2018,Oct,KHA-013,NTN002,Khánh Hoà,MPO,5.0,29447289.344000008,PCO
1561,2018,Oct,KHA-013,NTN002,Khánh Hoà,JN,4.0,19738519.04,Insecticide
1562,2019,Jan,KHA-013,NTN002,Khánh Hoà,MPT,10.0,45276158.72,Insecticide
1563,2019,Jan,KHA-013,NTN002,Khánh Hoà,MPO,6.0,35336747.2128,PCO
1564,2019,Jan,KHA-013,NTN002,Khánh Hoà,GO,11.0,18072409.344,Insecticide
1565,2019,Jan,KHA-013,NTN002,Khánh Hoà,JN,7.0,34542408.32,Insecticide
1566,2019,Jan,LDG-259,LDG003,Lâm Đồng,MPT,5.0,24511832.32,Insecticide
1567,2018,Dec,BPC-044,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
1568,2018,Dec,BPC-044,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
1569,2018,Dec,BPC-044,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
1570,2019,Jan,BPC-044,BPC024,Bình Phước,TN,2.0,28749078.528,Herbicide & Molluscicide
1571,2019,Jan,BPC-044,BPC024,Bình Phước,HO,5.0,35957029.76,Fungicide
1572,2019,Mar,CTO-113,CTO019,Cần Thơ,JN,5.0,29409235.2,Insecticide
1573,2019,Mar,STG-002,STG001,Sóc Trăng,FAX,1.0,2692744.32,Herbicide & Molluscicide
1574,2019,Mar,CTO-095,CTO019,Cần Thơ,JN,5.0,29409235.2,Insecticide
1575,2019,Feb,STG-004,STG010,Sóc Trăng,GO,20.0,32858926.08,Insecticide
1576,2019,Feb,STG-004,STG010,Sóc Trăng,GN,10.0,26182905.6,Bio-organic
1577,2019,Feb,STG-004,STG010,Sóc Trăng,LS,14.0,91784940.8,Fungicide
1578,2019,Feb,STG-004,STG010,Sóc Trăng,RA,3.0,20350694.4,Fungicide
1579,2019,Apr,STG-004,STG010,Sóc Trăng,MPT,26.0,117718012.672,Insecticide
1580,2019,Feb,CTO-003,CTO018,Cần Thơ,MTL,41.0,337516266.624,Fungicide
1581,2019,Mar,CTO-004,CTO019,Cần Thơ,JN,5.0,29409235.2,Insecticide
1582,2018,Oct,BPC-037,BPC024,Bình Phước,MTL,3.0,24696312.192,Fungicide
1583,2018,Oct,BPC-037,BPC024,Bình Phước,JN,2.0,9869259.52,Insecticide
1584,2019,Apr,HGG-103,STG013,Hậu Giang,MTL,12.0,98785248.768,Fungicide
1585,2019,Apr,HGG-103,STG013,Hậu Giang,SR,2.0,13714382.592,Fungicide
1586,2019,Apr,HGG-103,STG013,Hậu Giang,FY,6.0,57314504.448,Fungicide
1587,2019,Apr,HGG-103,STG013,Hậu Giang,MTL,12.0,98785248.768,Fungicide
1588,2018,Oct,DTP-070,DTP006,Đồng Tháp,MTL,12.0,98785248.768,Fungicide
1589,2018,Oct,DTP-070,DTP006,Đồng Tháp,BOI,2.0,5334198.272,PHG & Fertilizer
1590,2019,Jan,DTP-070,DTP006,Đồng Tháp,MTL,8.0,65856832.512,Fungicide
1591,2019,Jan,DTP-070,DTP006,Đồng Tháp,BOI,7.0,18669693.952,PHG & Fertilizer
